word1,word2,word3,word4,label,meta_category,original_category
foot,bottom,foundation,base,1,Noun/Concept Synonyms,lowest part
foundation,base,foot,like,0,Noun/Concept Synonyms,Hard Distractor
floater,bottom,foundation,foot,0,Noun/Concept Synonyms,Random Distractor
foundation,foot,bottom,base,1,Noun/Concept Synonyms,lowest point
foot,base,bozo,foundation,0,Noun/Concept Synonyms,Hard Distractor
foundation,baguette,foot,bottom,0,Noun/Concept Synonyms,Random Distractor
sense,mind,marbles,wits,1,Descriptor/Adjective Synonyms,lucidity
sense,wits,stella,mind,0,Descriptor/Adjective Synonyms,Hard Distractor
marbles,fungus,mind,sense,0,Descriptor/Adjective Synonyms,Random Distractor
moon,rainbow,clover,horseshoe,1,Noun/Concept Synonyms,lucky charms marshmallows
source,clover,horseshoe,moon,0,Noun/Concept Synonyms,Hard Distractor
moon,rainbow,champion,horseshoe,0,Noun/Concept Synonyms,Random Distractor
duck,charm,strike,break,1,Fill-in-the-Blank,lucky ___
duck,charm,tuesday,break,0,Fill-in-the-Blank,Hard Distractor
strike,break,crack,charm,0,Fill-in-the-Blank,Random Distractor
great,legend,icon,lion,1,Descriptor/Adjective Synonyms,luminary
icon,legend,great,mind,0,Descriptor/Adjective Synonyms,Hard Distractor
lion,great,insult,icon,0,Descriptor/Adjective Synonyms,Random Distractor
melt,wrap,club,hero,1,Noun/Concept Synonyms,lunch orders
wrap,melt,coach,hero,0,Noun/Concept Synonyms,Hard Distractor
feta,wrap,hero,club,0,Noun/Concept Synonyms,Random Distractor
grand,lavish,opulent,deluxe,1,Descriptor/Adjective Synonyms,luxurious
grand,opulent,deluxe,showboat,0,Descriptor/Adjective Synonyms,Hard Distractor
millennium,deluxe,opulent,lavish,0,Descriptor/Adjective Synonyms,Random Distractor
satin,silk,chiffon,velvet,1,Descriptor/Adjective Synonyms,luxurious fabrics
favor,silk,velvet,satin,0,Descriptor/Adjective Synonyms,Hard Distractor
velvet,beep beep,satin,chiffon,0,Descriptor/Adjective Synonyms,Random Distractor
old,signs,split,glass,1,Trivia/Pop Culture,m. night shyamalan movies
signs,beast,split,old,0,Trivia/Pop Culture,Hard Distractor
signs,split,reich,glass,0,Trivia/Pop Culture,Random Distractor
met,tiger,twin,cub,1,Members of a Set/Entities,m.l.b. team member
twin,adidas,tiger,cub,0,Members of a Set/Entities,Hard Distractor
twin,met,cub,woodstock,0,Members of a Set/Entities,Random Distractor
ray,national,red,angel,1,Members of a Set/Entities,m.l.b. team member
ray,squad,angel,national,0,Members of a Set/Entities,Hard Distractor
always,ray,angel,national,0,Members of a Set/Entities,Random Distractor
yanks,jays,nats,cards,1,Members of a Set/Entities,"m.l.b. teams, for short"
nats,yanks,jays,ankle,0,Members of a Set/Entities,Hard Distractor
nats,yanks,cache,cards,0,Members of a Set/Entities,Random Distractor
shift,control,command,option,1,Noun/Concept Synonyms,mac keyboard keys
display,shift,command,option,0,Noun/Concept Synonyms,Hard Distractor
base,control,command,shift,0,Noun/Concept Synonyms,Random Distractor
fury,mad,road,max,1,Noun/Concept Synonyms,mad max fury road
fury,mad,max,heel,0,Noun/Concept Synonyms,Hard Distractor
mad,road,max,helena,0,Noun/Concept Synonyms,Random Distractor
hoof,claw,horn,nail,1,Noun/Concept Synonyms,made of keratin
hoof,horn,nail,handy,0,Noun/Concept Synonyms,Hard Distractor
claw,map,hoof,nail,0,Noun/Concept Synonyms,Random Distractor
dash,hyphen,minus,underscore,1,Noun/Concept Synonyms,made with horizontal lines
hyphen,buy,dash,underscore,0,Noun/Concept Synonyms,Hard Distractor
hyphen,minus,underscore,queens,0,Noun/Concept Synonyms,Random Distractor
cherish,holiday,music,frozen,1,Trivia/Pop Culture,madonna songs
frozen,holiday,music,speed,0,Trivia/Pop Culture,Hard Distractor
cherish,holiday,music,dealings,0,Trivia/Pop Culture,Random Distractor
wired,people,us,fortune,1,Noun/Concept Synonyms,magazines
concert,fortune,us,people,0,Noun/Concept Synonyms,Hard Distractor
people,us,wired,wisdom,0,Noun/Concept Synonyms,Random Distractor
rolling stone,time,star,billboard,1,Noun/Concept Synonyms,magazines
time,star,billboard,chill,0,Noun/Concept Synonyms,Hard Distractor
time,star,oven,billboard,0,Noun/Concept Synonyms,Random Distractor
essence,time,vogue,people,1,Noun/Concept Synonyms,magazines
essence,time,beaufort scale,vogue,0,Noun/Concept Synonyms,Hard Distractor
vogue,time,people,gemini,0,Noun/Concept Synonyms,Random Distractor
o,ok,o,us,1,Noun/Concept Synonyms,magazines
echo,o,us,o,0,Noun/Concept Synonyms,Hard Distractor
o,noaa,ok,us,0,Noun/Concept Synonyms,Random Distractor
fortune,mad,nature,w,1,Noun/Concept Synonyms,magazines
w,pumpkin,nature,fortune,0,Noun/Concept Synonyms,Hard Distractor
w,flop,mad,nature,0,Noun/Concept Synonyms,Random Distractor
abracadabra,please,thank you,presto,1,Descriptor/Adjective Synonyms,magic words
please,abracadabra,success,presto,0,Descriptor/Adjective Synonyms,Hard Distractor
please,abracadabra,presto,astronaut,0,Descriptor/Adjective Synonyms,Random Distractor
kingdom,marker,mushroom,carpet,1,Fill-in-the-Blank,magic ___
mushroom,marker,carpet,motor,0,Fill-in-the-Blank,Hard Distractor
carpet,stride,kingdom,mushroom,0,Fill-in-the-Blank,Random Distractor
noble,great,grand,lofty,1,Descriptor/Adjective Synonyms,magnanimous
noble,soy,grand,lofty,0,Descriptor/Adjective Synonyms,Hard Distractor
bough,lofty,noble,great,0,Descriptor/Adjective Synonyms,Random Distractor
bamboo,dragon,wind,season,1,Noun/Concept Synonyms,mahjong tiles
bamboo,stock,wind,dragon,0,Noun/Concept Synonyms,Hard Distractor
wind,dragon,dasani,bamboo,0,Noun/Concept Synonyms,Random Distractor
music,downloads,documents,desktop,1,Idioms & Slang,main folders in a computer
toilet paper,music,desktop,downloads,0,Idioms & Slang,Hard Distractor
tread,downloads,desktop,documents,0,Idioms & Slang,Random Distractor
backbone,anchor,pillar,cornerstone,1,Descriptor/Adjective Synonyms,mainstay
footprint,pillar,backbone,anchor,0,Descriptor/Adjective Synonyms,Hard Distractor
backbone,sumo,cornerstone,anchor,0,Descriptor/Adjective Synonyms,Random Distractor
botch,spoil,blow,butcher,1,Action/Verb Synonyms,make a hash of
spoil,impression,botch,butcher,0,Action/Verb Synonyms,Hard Distractor
butcher,tire,spoil,botch,0,Action/Verb Synonyms,Random Distractor
tie,square,draw,even,1,Idioms & Slang,"make equal, as a score"
draw,chick,tie,even,0,Idioms & Slang,Hard Distractor
even,tie,draw,scram,0,Idioms & Slang,Random Distractor
fulfill,honor,keep,uphold,1,Idioms & Slang,"make good on, as a promise"
keep,shape,uphold,honor,0,Idioms & Slang,Hard Distractor
sew,uphold,fulfill,keep,0,Idioms & Slang,Random Distractor
suit,tickle,please,delight,1,Action/Verb Synonyms,make happy
suit,ball,please,tickle,0,Action/Verb Synonyms,Hard Distractor
tickle,saw,please,suit,0,Action/Verb Synonyms,Random Distractor
tickle,tickle,charm,please,1,Action/Verb Synonyms,make happy
tickle,market,tickle,charm,0,Action/Verb Synonyms,Hard Distractor
tickle,goblet,tickle,please,0,Action/Verb Synonyms,Random Distractor
delight,please,amuse,delight,1,Action/Verb Synonyms,make happy
ragtag,please,delight,delight,0,Action/Verb Synonyms,Hard Distractor
amuse,please,delight,cheesecake,0,Action/Verb Synonyms,Random Distractor
grate,mince,slice,cube,1,Members of a Set/Entities,make into smaller pieces while cooking
grate,bulldog,mince,slice,0,Members of a Set/Entities,Hard Distractor
beastie,mince,grate,slice,0,Members of a Set/Entities,Random Distractor
present,exhibit,display,show,1,Action/Verb Synonyms,make public
present,zip,display,show,0,Action/Verb Synonyms,Hard Distractor
show,suit,present,exhibit,0,Action/Verb Synonyms,Random Distractor
clip,trim,cut,pare,1,Action/Verb Synonyms,make shorter
bolt,clip,trim,cut,0,Action/Verb Synonyms,Hard Distractor
trim,lather,clip,cut,0,Action/Verb Synonyms,Random Distractor
highlighter,blush,powder,foundation,1,Noun/Concept Synonyms,makeup
blush,eggnog,foundation,highlighter,0,Noun/Concept Synonyms,Hard Distractor
foundation,blush,powder,wings,0,Noun/Concept Synonyms,Random Distractor
buck,billy,ram,buck,1,Members of a Set/Entities,male animals
goblin,buck,billy,buck,0,Members of a Set/Entities,Hard Distractor
ram,buck,billy,journal,0,Members of a Set/Entities,Random Distractor
jack,jack,bull,tom,1,Members of a Set/Entities,male animals
bull,jack,page,jack,0,Members of a Set/Entities,Hard Distractor
jack,tom,jack,bathroom,0,Members of a Set/Entities,Random Distractor
bull,boar,jack,buck,1,Members of a Set/Entities,male animals
buck,jack,sign,boar,0,Members of a Set/Entities,Hard Distractor
boar,bull,jack,apple of discord,0,Members of a Set/Entities,Random Distractor
trojan horse,virus,worm,backdoor,1,Descriptor/Adjective Synonyms,malicious software
worm,trojan horse,backdoor,solid,0,Descriptor/Adjective Synonyms,Hard Distractor
worm,backdoor,virus,ankle,0,Descriptor/Adjective Synonyms,Random Distractor
fever,fad,bug,craze,1,Noun/Concept Synonyms,mania
fad,so-so,craze,bug,0,Noun/Concept Synonyms,Hard Distractor
fad,denim,craze,fever,0,Noun/Concept Synonyms,Random Distractor
clip,file,polish,buff,1,Noun/Concept Synonyms,manicure steps
clip,file,polish,cable,0,Noun/Concept Synonyms,Hard Distractor
saint patrick,buff,file,polish,0,Noun/Concept Synonyms,Random Distractor
shop,mill,plant,factory,1,Action/Verb Synonyms,manufacturing locations
mill,plant,factory,sunny-side up,0,Action/Verb Synonyms,Hard Distractor
plant,shop,factory,struck,0,Action/Verb Synonyms,Random Distractor
destination,starting point,route,stops,1,Noun/Concept Synonyms,map app options
that,route,starting point,stops,0,Noun/Concept Synonyms,Hard Distractor
stops,starting point,commandments,destination,0,Noun/Concept Synonyms,Random Distractor
compass,key,inset,scale,1,Noun/Concept Synonyms,map features
inset,dateline,scale,compass,0,Noun/Concept Synonyms,Hard Distractor
compass,scale,key,symphony,0,Noun/Concept Synonyms,Random Distractor
ding,scratch,chip,nick,1,Noun/Concept Synonyms,mar
scratch,ding,chip,murphy,0,Noun/Concept Synonyms,Hard Distractor
hoarse,chip,scratch,nick,0,Noun/Concept Synonyms,Random Distractor
honey,hero,someday,fantasy,1,Idioms & Slang,mariah carey number one hits
hero,fantasy,honey,google,0,Idioms & Slang,Hard Distractor
someday,honey,fantasy,sports,0,Idioms & Slang,Random Distractor
gull,puffin,pelican,booby,1,Noun/Concept Synonyms,marine birds
pelican,gull,puffin,blow,0,Noun/Concept Synonyms,Hard Distractor
booby,arts,pelican,puffin,0,Noun/Concept Synonyms,Random Distractor
star,coral,jelly,sponge,1,Descriptor/Adjective Synonyms,"marine invertebrates, familiarly"
coral,jelly,sponge,tetra,0,Descriptor/Adjective Synonyms,Hard Distractor
sponge,star,curt,coral,0,Descriptor/Adjective Synonyms,Random Distractor
seal,otter,manatee,dolphin,1,Noun/Concept Synonyms,marine mammals
otter,dolphin,dot,seal,0,Noun/Concept Synonyms,Hard Distractor
seal,ducky,otter,dolphin,0,Noun/Concept Synonyms,Random Distractor
cross,check,tick,strike,1,Noun/Concept Synonyms,mark as completed
cross,tick,coach,strike,0,Noun/Concept Synonyms,Hard Distractor
tick,strike,check,sprout,0,Noun/Concept Synonyms,Random Distractor
like,favorite,bookmark,save,1,Noun/Concept Synonyms,mark online for later
like,stringy,favorite,bookmark,0,Noun/Concept Synonyms,Hard Distractor
like,favorite,followers,save,0,Noun/Concept Synonyms,Random Distractor
koala,wombat,kangaroo,wallaby,1,Noun/Concept Synonyms,marsupials
wombat,koala,spoil,wallaby,0,Noun/Concept Synonyms,Hard Distractor
iguana,wombat,koala,wallaby,0,Noun/Concept Synonyms,Random Distractor
twist,gin,dry,dry,1,Noun/Concept Synonyms,martini specifications
twist,collect,gin,dry,0,Noun/Concept Synonyms,Hard Distractor
judgment,gin,twist,dry,0,Noun/Concept Synonyms,Random Distractor
perfect,dirty,shaken,wet,1,Noun/Concept Synonyms,martini specifications
sphere,dirty,shaken,wet,0,Noun/Concept Synonyms,Hard Distractor
spelling,perfect,wet,dirty,0,Noun/Concept Synonyms,Random Distractor
dirty,dry,up,twist,1,Noun/Concept Synonyms,martini specifications
twist,hush,dirty,up,0,Noun/Concept Synonyms,Hard Distractor
dry,sprite,up,dirty,0,Noun/Concept Synonyms,Random Distractor
giant,monster,super,jumbo,1,Descriptor/Adjective Synonyms,massive
giant,walls,monster,super,0,Descriptor/Adjective Synonyms,Hard Distractor
string lights,jumbo,giant,super,0,Descriptor/Adjective Synonyms,Random Distractor
china,linen,crystal,silver,1,Idioms & Slang,materials associated with fancy dining
gather,china,silver,linen,0,Idioms & Slang,Hard Distractor
china,silver,crystal,slipper,0,Idioms & Slang,Random Distractor
max,log,tan,mod,1,Noun/Concept Synonyms,math abbreviations
log,max,glyph,tan,0,Noun/Concept Synonyms,Hard Distractor
max,log,mod,wedge,0,Noun/Concept Synonyms,Random Distractor
good shepherd,rainmaker,martian,departed,1,Trivia/Pop Culture,"matt damon movies, with ""the"""
good shepherd,her,rainmaker,departed,0,Trivia/Pop Culture,Hard Distractor
departed,rainmaker,phew,good shepherd,0,Trivia/Pop Culture,Random Distractor
queen,full,king,king,1,Noun/Concept Synonyms,mattress sizes
full,king,queen,stew,0,Noun/Concept Synonyms,Hard Distractor
lazy susan,full,king,queen,0,Noun/Concept Synonyms,Random Distractor
twin,full,twin,queen,1,Noun/Concept Synonyms,mattress sizes
filter,twin,queen,full,0,Noun/Concept Synonyms,Hard Distractor
queen,curve,twin,full,0,Noun/Concept Synonyms,Random Distractor
pole,flower,day,fly,1,Fill-in-the-Blank,may___
water,pole,flower,day,0,Fill-in-the-Blank,Hard Distractor
fly,day,jogger,flower,0,Fill-in-the-Blank,Random Distractor
tool,medium,vehicle,mechanism,1,Noun/Concept Synonyms,means
mechanism,median,tool,medium,0,Noun/Concept Synonyms,Hard Distractor
medium,mechanism,tool,dutch,0,Noun/Concept Synonyms,Random Distractor
organ,medium,instrument,vehicle,1,Noun/Concept Synonyms,means
vehicle,medium,strike,organ,0,Noun/Concept Synonyms,Hard Distractor
carom,vehicle,organ,instrument,0,Noun/Concept Synonyms,Random Distractor
plane,train,car,boat,1,Noun/Concept Synonyms,means of transportation
car,train,sherry,plane,0,Noun/Concept Synonyms,Hard Distractor
pat,train,boat,plane,0,Noun/Concept Synonyms,Random Distractor
crime,temperature,angle,education,1,Noun/Concept Synonyms,measured in degrees
tie,angle,crime,temperature,0,Noun/Concept Synonyms,Hard Distractor
chicken little,crime,angle,education,0,Noun/Concept Synonyms,Random Distractor
yard,sack,reception,attempt,1,Noun/Concept Synonyms,measured in football stats
bonus,yard,sack,reception,0,Noun/Concept Synonyms,Hard Distractor
reception,yard,announcement,attempt,0,Noun/Concept Synonyms,Random Distractor
scale,ruler,compass,watch,1,Members of a Set/Entities,measuring instruments
kidney,compass,scale,watch,0,Members of a Set/Entities,Hard Distractor
watch,compass,conductor,scale,0,Members of a Set/Entities,Random Distractor
poke,pry,nose around,snoop,1,Noun/Concept Synonyms,meddle
shred,nose around,poke,pry,0,Noun/Concept Synonyms,Hard Distractor
melodrama,pry,nose around,poke,0,Noun/Concept Synonyms,Random Distractor
publicity,coverage,exposure,press,1,Noun/Concept Synonyms,media attention
exposure,publicity,gas,press,0,Noun/Concept Synonyms,Hard Distractor
publicity,coverage,number,press,0,Noun/Concept Synonyms,Random Distractor
intern,attending,resident,fellow,1,Noun/Concept Synonyms,medical roles
return,intern,attending,resident,0,Noun/Concept Synonyms,Hard Distractor
resident,fellow,attending,stables,0,Noun/Concept Synonyms,Random Distractor
spray,tablet,capsule,syrup,1,Noun/Concept Synonyms,medicine formats
capsule,request,spray,tablet,0,Noun/Concept Synonyms,Hard Distractor
spray,capsule,emerald,tablet,0,Noun/Concept Synonyms,Random Distractor
cream,patch,tablet,cream,1,Noun/Concept Synonyms,medicine formats
principal,tablet,patch,cream,0,Noun/Concept Synonyms,Hard Distractor
cream,stinker,patch,tablet,0,Noun/Concept Synonyms,Random Distractor
club,spear,sword,mace,1,Noun/Concept Synonyms,medieval weapons
level,club,spear,sword,0,Noun/Concept Synonyms,Hard Distractor
blood,sword,spear,mace,0,Noun/Concept Synonyms,Random Distractor
average,fair,so-so,ok,1,Noun/Concept Synonyms,meh
average,full,fair,ok,0,Noun/Concept Synonyms,Hard Distractor
ok,pitch,so-so,fair,0,Noun/Concept Synonyms,Random Distractor
stitch,rocky,scratchy,chip,1,Idioms & Slang,member of a cartoon duo
scratchy,chip,stitch,darn,0,Idioms & Slang,Hard Distractor
stitch,chip,scratchy,attending,0,Idioms & Slang,Random Distractor
banshee,heartbreaker,pip,wailer,1,Idioms & Slang,member of a classic backing band
shoo-in,wailer,banshee,heartbreaker,0,Idioms & Slang,Hard Distractor
wailer,post,heartbreaker,pip,0,Idioms & Slang,Random Distractor
wing,maverick,cowboy,star,1,Members of a Set/Entities,member of a dallas pro sports team
star,cowboy,train,maverick,0,Members of a Set/Entities,Hard Distractor
drape,cowboy,wing,star,0,Members of a Set/Entities,Random Distractor
bangle,go-go,supreme,chick,1,Idioms & Slang,member of a girl group
bangle,flint,chick,go-go,0,Idioms & Slang,Hard Distractor
spotty,go-go,chick,bangle,0,Idioms & Slang,Random Distractor
animal,bacteria,fungus,plant,1,Idioms & Slang,member of a kingdom in taxonomy
fungus,hornet’s nest,plant,bacteria,0,Idioms & Slang,Hard Distractor
animal,bacteria,plant,bally,0,Idioms & Slang,Random Distractor
sea,dwarf,wonder,sin,1,Noun/Concept Synonyms,member of a septet
sea,dwarf,wonder,ledger,0,Noun/Concept Synonyms,Hard Distractor
dwarf,sea,knock back,wonder,0,Noun/Concept Synonyms,Random Distractor
celtic,packer,yankee,canadien,1,Members of a Set/Entities,member of a team with the most championships in their respective sports
packer,mince,canadien,celtic,0,Members of a Set/Entities,Hard Distractor
celtic,96,canadien,packer,0,Members of a Set/Entities,Random Distractor
monster,minion,car,incredible,1,Idioms & Slang,member of a titular group in an animation franchise
christmas,incredible,minion,monster,0,Idioms & Slang,Hard Distractor
leap,monster,minion,car,0,Idioms & Slang,Random Distractor
kink,animal,supreme,door,1,Idioms & Slang,member of a ’60s band
kink,door,photoshop,animal,0,Idioms & Slang,Hard Distractor
